mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_std_1,mfcc_delta_mean_2,mfcc_delta_std_2,mfcc_delta_mean_3,mfcc_delta_std_3,mfcc_delta_mean_4,mfcc_delta_std_4,mfcc_delta_mean_5,mfcc_delta_std_5,mfcc_delta_mean_6,mfcc_delta_std_6,mfcc_delta_mean_7,mfcc_delta_std_7,mfcc_delta_mean_8,mfcc_delta_std_8,mfcc_delta_mean_9,mfcc_delta_std_9,mfcc_delta_mean_10,mfcc_delta_std_10,mfcc_delta_mean_11,mfcc_delta_std_11,mfcc_delta_mean_12,mfcc_delta_std_12,mfcc_delta_mean_13,mfcc_delta_std_13,mfcc_delta2_mean_1,mfcc_delta2_std_1,mfcc_delta2_mean_2,mfcc_delta2_std_2,mfcc_delta2_mean_3,mfcc_delta2_std_3,mfcc_delta2_mean_4,mfcc_delta2_std_4,mfcc_delta2_mean_5,mfcc_delta2_std_5,mfcc_delta2_mean_6,mfcc_delta2_std_6,mfcc_delta2_mean_7,mfcc_delta2_std_7,mfcc_delta2_mean_8,mfcc_delta2_std_8,mfcc_delta2_mean_9,mfcc_delta2_std_9,mfcc_delta2_mean_10,mfcc_delta2_std_10,mfcc_delta2_mean_11,mfcc_delta2_std_11,mfcc_delta2_mean_12,mfcc_delta2_std_12,mfcc_delta2_mean_13,mfcc_delta2_std_13,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,chroma_mean_12,chroma_std_12,spec_contrast_mean_1,spec_contrast_std_1,spec_contrast_mean_2,spec_contrast_std_2,spec_contrast_mean_3,spec_contrast_std_3,spec_contrast_mean_4,spec_contrast_std_4,spec_contrast_mean_5,spec_contrast_std_5,spec_contrast_mean_6,spec_contrast_std_6,spec_contrast_mean_7,spec_contrast_std_7,rms_mean,rms_std,zcr_mean,zcr_std,f0_mean,f0_std,f0_median,f0_iqr,category,file_name,augment_type
-298.4384,40.288124,43.192673,25.999315,-22.069347,20.48611,-23.89168,25.394978,-6.406629,12.824009,-6.804984,13.603734,-5.644782,11.149817,-2.245331,7.744503,-1.9069523,7.8617725,-1.9650989,8.291368,-4.3165307,8.611815,-4.979284,9.137384,-2.2462537,7.260052,0.58624643,5.31172,0.3016096,3.9137502,-0.24503948,2.2114115,-0.12052928,2.7221487,-0.026513712,1.6596644,-0.1393855,1.6647989,-0.03938307,1.53633,0.029999206,1.3021585,-0.012440865,1.1453465,-0.02776355,1.1774845,-0.03937286,1.3116145,-0.10029847,1.5372739,-0.046437193,1.205695,-0.11111236,2.6038692,-0.042380385,1.9635167,0.01947197,1.1826534,0.031059455,1.3199573,0.0012323153,0.7897658,-0.015084816,0.81687284,-0.020646883,0.8050832,-0.008531735,0.7050527,0.04293308,0.75576717,0.04708112,0.70955133,0.04654533,0.8395095,0.0392995,0.83481276,-0.010630192,0.6332534,0.3470115,0.33280835,0.36830562,0.3280244,0.4111271,0.36440843,0.45644867,0.37431988,0.37542143,0.33810294,0.3295022,0.3263145,0.3434788,0.32932124,0.36617577,0.31588152,0.45746198,0.3361892,0.50970113,0.35814404,0.45347604,0.36065772,0.37282893,0.34480116,11.27678352418963,3.849406277848408,12.168973491037828,4.255737250909123,19.243181637692846,7.8593546707292585,19.10723058902541,7.520710158680392,19.31409934130784,5.530657237606331,14.4796622749624,2.0919618956907584,13.550442190505398,0.9981235422861842,0.032296937,0.03161801,0.22747277266142385,0.15327650632469206,506.6819035594157,151.57341660535823,447.6910645251819,73.54060253730535,tired,347c_noise0.003.wav,noise_0.003
-255.43542,29.740517,27.259026,20.64969,-14.556978,15.591901,-18.78971,20.464575,-6.4180207,10.4752865,-4.2853665,11.271351,-3.7788587,10.55854,-1.389818,7.2116103,-0.53446275,7.297683,-1.33603,7.546266,-3.5897846,8.298408,-3.783996,8.232225,-2.175839,6.6630697,0.4560522,4.014054,0.26429358,3.125062,-0.14472608,1.6433016,-0.13894093,2.252679,-0.03975751,1.388641,-0.06793115,1.3848073,-0.005527174,1.4035671,0.048840143,1.2305452,-0.026292374,1.0918714,-0.042344257,1.133594,-0.056803394,1.3442746,-0.09005236,1.3962665,-0.061992865,1.0523394,-0.08087131,2.0162086,-0.017891122,1.5646137,-0.0054928474,0.8896634,0.0025095518,1.1026652,0.0005693755,0.7237488,-0.026665865,0.7156977,-0.03691258,0.7544255,-0.0010110661,0.68572855,0.035649166,0.74306595,0.031350687,0.66377354,0.035819083,0.79844,0.02867472,0.75912225,-0.01849626,0.5757105,0.38321775,0.362622,0.39669377,0.34634933,0.4337751,0.38082337,0.4828798,0.37953374,0.42370358,0.36517265,0.3597264,0.33787575,0.3673727,0.3341191,0.39201796,0.32853892,0.47695944,0.34235862,0.5587672,0.37200385,0.50960803,0.3756069,0.41804785,0.36417595,10.968906872135296,4.267795598065191,11.915913157993748,4.116856332686139,18.628183125604597,7.373541851999651,18.534170780061235,7.305612365276622,18.129073363448345,5.408055251736645,13.889415094648523,1.4849935957692004,13.53780555302196,0.9190190001218552,0.033528637,0.030731931,0.2641245860927152,0.16128146833402288,409.34375864850887,209.31736821467607,429.9503861110682,85.32767467538702,tired,347c_noise0.006.wav,noise_0.006
-403.55798,73.07429,146.00482,40.78734,-66.010544,33.03503,-11.435778,16.238733,8.672674,9.095333,-47.71957,14.417311,-13.152801,9.791013,16.703917,8.230207,-4.6049833,8.882105,-6.971731,10.307007,-11.446574,8.532627,-13.759054,7.954573,-3.3875375,8.63121,1.1350505,6.6484966,0.59061927,3.622278,-0.43338406,3.7302957,-0.06802902,1.7548964,0.07589159,1.28552,-0.21579225,1.8971419,-0.070588104,1.5736153,0.08626419,1.0508658,-0.013224818,1.293075,-0.013033812,1.2741851,-0.0079304995,1.2200277,-0.057065763,1.3124392,-0.050051194,1.3956134,0.01591455,2.6033406,0.010231982,1.5632787,0.013732963,1.4402379,-0.01219935,0.77314234,-0.051618215,0.79561114,-0.017251786,0.8181407,0.011575222,0.83782494,0.0065231733,0.5928878,0.00018052704,0.6509078,-0.0054968935,0.66326135,-0.007956961,0.64660126,-0.009857388,0.6801837,-0.0033115197,0.7086447,0.19603439,0.27712092,0.30535015,0.35373437,0.18353844,0.24606286,0.119053505,0.20448247,0.09018585,0.16189198,0.112720504,0.19663563,0.17732832,0.27501938,0.34191912,0.3546884,0.5536166,0.3840875,0.41678417,0.33956322,0.26956728,0.3489526,0.14475463,0.2046607,16.550048667597924,3.639644521608935,13.55203851249665,4.361705127913036,20.067806275192765,4.9642011328621924,24.670230453825777,5.521030012759657,22.627434307704966,4.190509034465499,35.1367625791764,5.262654207123561,13.603477963991336,1.7420536964957252,0.0260818,0.022396695,0.09892609325079872,0.034239462274929126,416.9695829627538,64.3806453412279,425.01198472693204,51.437116970212344,tired,326c_speed0.90.wav,speed_0.90
-404.21338,73.74609,146.45651,41.02549,-66.72638,32.808002,-12.151792,15.85704,7.356517,8.065846,-48.64358,15.148326,-13.262251,9.383862,16.781988,8.4582615,-4.471418,9.387126,-7.2315063,10.650166,-12.408117,8.681537,-13.945325,8.044728,-2.233578,8.972984,1.4647208,7.514859,0.6786046,3.926402,-0.4714261,3.8987494,-0.046756513,1.7681397,0.045415416,1.3007113,-0.22681503,2.1108105,-0.09206473,1.5303041,0.10695268,1.0581683,0.025631396,1.5079756,-0.0213328,1.4081502,-0.016625308,1.2131025,-0.054042194,1.2882602,-0.07164794,1.468075,0.048130956,3.076457,-0.05041233,1.8085389,0.06051126,1.8184664,0.029669413,0.89501935,-0.06849832,0.834205,0.02513898,1.0330988,0.026164979,0.7965291,0.017815523,0.5583463,0.025310807,0.7655498,-0.01268962,0.7534719,-0.006867287,0.67368454,0.011273693,0.6892826,-0.010078492,0.727412,0.18011189,0.27576905,0.29093724,0.34577549,0.24843413,0.30482265,0.11580424,0.20140235,0.09296124,0.17420618,0.081511416,0.14880843,0.12615897,0.25317818,0.2552688,0.3131797,0.47309184,0.36101604,0.49642405,0.3580642,0.2921417,0.33392894,0.176131,0.25354126,15.889514847800253,3.614426267144768,13.408079002646481,4.248419551598344,20.2303437718013,4.932255709726153,24.638626117182582,5.586064512891032,22.4361107614638,3.914650222364878,34.97224499375557,5.507826749013009,13.594817662591694,2.0462344010787548,0.02718103,0.02291048,0.0931306237840467,0.029837086050021815,456.7405956813677,147.6975646529454,427.4740541075866,59.30795160694612,tired,326c_speed1.10.wav,speed_1.10
-271.57095,42.2758,62.501392,24.901638,-21.364624,23.414871,-16.540518,16.22113,-5.941497,7.3522787,-26.366402,10.971799,-16.331108,9.600135,10.075497,7.6602783,5.7394886,8.279447,-9.812855,10.328013,-10.86924,7.2360578,-6.611565,7.356036,-7.394037,8.158992,0.7561182,5.351053,0.40002182,2.9823322,-0.28724346,3.2392106,-0.11732786,1.716886,0.05391727,1.2121191,-0.17416476,1.8897232,-0.13542384,1.5690246,0.051812146,1.1952565,0.009904442,1.2052572,-0.053290423,1.2698915,-0.011904619,1.0478756,0.006604905,1.2565843,-0.07549666,1.26008,-0.016242433,2.3257308,0.016824977,1.4638793,-0.008202231,1.2603983,-0.009772612,0.7467287,-0.025972227,0.79706824,-0.013064575,0.87448406,0.027326459,0.8623343,0.025981385,0.65628344,-0.005824619,0.68571615,-0.004978632,0.6682993,-0.0074446835,0.5517032,-0.031963415,0.6771461,-0.01506725,0.69426984,0.249891,0.31931037,0.34900784,0.37203097,0.21973535,0.27833477,0.16668601,0.2650129,0.14353153,0.23542203,0.15850738,0.2541862,0.21969514,0.2915486,0.40094113,0.36818168,0.57086575,0.3713521,0.43685064,0.336949,0.30923706,0.37041962,0.19371395,0.26423416,12.648303052941042,3.8582166103494373,12.625617219808312,4.026124407939613,19.704494876315433,5.405119890346458,22.837072411944106,5.919486330816555,20.127470058472625,4.426101577671166,14.368086034267566,1.6999483644624769,13.452382432071108,0.9686974483462161,0.040315643,0.03351864,0.16165226063829788,0.10904010356876154,447.8745262130511,154.2823656414495,422.5640958224419,53.7343089298156,tired,326c_noise0.003.wav,noise_0.003
-235.94344,32.38927,41.89463,20.531977,-13.48955,17.703678,-14.71868,14.363509,-7.5095563,7.8313036,-19.737314,9.8155985,-13.240075,8.483646,7.496388,7.714952,6.209775,8.494179,-7.573373,9.618058,-9.5594015,6.8505764,-5.240769,7.073827,-7.1149054,7.8758345,0.5690214,4.377468,0.29781568,2.7409832,-0.22275023,2.4517758,-0.10718169,1.6142038,0.013702869,1.2164508,-0.14588921,1.7111361,-0.11828421,1.4954491,0.07659438,1.176395,0.028438095,1.1546476,-0.051338263,1.2446736,-0.016441358,1.0117927,-0.0049523325,1.1697415,-0.045482717,1.2505369,0.009047388,1.8810424,0.030677805,1.325731,-0.017327942,0.96396834,-0.024441354,0.710043,-0.035654865,0.75464904,-0.01859783,0.8241078,0.008357753,0.79318863,0.035107918,0.6459391,0.00866943,0.6396033,-0.00097068783,0.640732,-0.0024403604,0.52749485,-0.01875382,0.64277196,-0.013045361,0.6909438,0.2677588,0.3256615,0.36181107,0.37241364,0.24856173,0.30183253,0.20291501,0.29204232,0.17408586,0.24945165,0.18000798,0.260905,0.24199477,0.3006509,0.41186142,0.3645115,0.5745961,0.36640856,0.443844,0.3324797,0.32023415,0.3693524,0.216582,0.28329486,11.562517087008501,3.4883830661337965,12.131276050203665,3.844988133993745,18.793704364006572,5.118661020910437,21.804256322996874,6.149473853739335,19.394761475913814,4.19334770889529,13.588369758832789,1.227109333578337,13.566350684791939,0.9497830312707566,0.041190423,0.032922205,0.1990075077570922,0.12904726082510642,439.53450666072496,158.82427546360987,420.1303057205832,55.05590968755013,tired,326c_noise0.006.wav,noise_0.006
-346.92584,53.26624,149.39119,17.257015,-85.4701,38.307663,6.15273,14.606787,30.897959,12.710169,-40.646847,16.110785,-1.8253273,9.883526,13.938701,12.666138,-18.33377,6.211402,-3.4952898,7.569772,-6.0832,6.833908,-18.872734,6.1754494,-4.6038284,8.086621,0.8089983,8.404514,0.26768735,3.3831801,-0.4013346,4.902516,0.15904385,2.625416,0.14348903,2.174475,-0.19458254,2.3117135,0.057092432,1.5856049,0.1146703,1.8234419,-0.07350694,1.1084563,-0.01718704,1.2409347,0.00454604,1.106617,-0.016876101,1.1244458,0.057862155,1.1703539,0.18300313,4.1198597,0.12705126,2.2086735,-0.03423637,2.1185145,-0.050081465,1.1876693,-0.016306208,0.8567491,0.018567039,1.0000404,-0.005432534,0.7702655,-0.040621396,0.75434965,-0.008587539,0.6173302,0.01491857,0.6497239,0.016518027,0.6014341,0.01531935,0.59077674,-0.019860016,0.6024213,0.23100005,0.29620212,0.23370716,0.278269,0.24079442,0.2833269,0.29077676,0.31109214,0.24738888,0.28391054,0.23727606,0.31931907,0.320641,0.36994657,0.32718936,0.35395837,0.3263827,0.35660195,0.24890512,0.3015381,0.22545838,0.33721307,0.19111829,0.27794245,15.146359070270503,6.126842609138308,16.31513897785206,6.390913086855413,23.582677618979027,6.0101495371484255,23.864345194835074,5.703956118231201,23.652333636154736,4.858134441905871,40.35872426127094,5.754134424940269,13.434152793965035,1.1965191178525756,0.05542891,0.04064016,0.12534835587686566,0.05362230120658624,405.9326716365838,54.53106866688673,408.1700114541761,65.07289580155373,tired,342c_speed0.90.wav,speed_0.90
-342.82025,54.11247,149.69229,17.65063,-85.15329,38.5123,5.6541395,14.222929,30.979197,12.708965,-40.143394,16.360048,-2.2742383,9.38705,13.5000515,12.900541,-18.740095,6.6607533,-3.8131921,6.900072,-5.371044,7.016417,-18.346985,6.3040857,-4.8497477,8.242033,0.9935034,9.245353,0.23469028,3.7238035,-0.41595435,5.334972,0.21771987,2.707667,0.12556158,2.4806964,-0.22356665,2.4276624,0.03122852,1.7084999,0.13010481,1.985589,-0.06675501,1.2402917,-0.043214153,1.1846793,-0.01500172,1.1732383,-0.030326784,1.1224749,0.048146974,1.2960129,0.20290104,4.3197985,0.078207165,2.2968295,0.022520073,2.3285425,-0.059282295,1.2339736,-0.04933329,1.0135268,0.043321833,1.0839764,-0.04118431,0.8695823,-0.050776865,0.8571413,0.017398221,0.7280193,0.0052436334,0.6425847,0.013238492,0.5927674,0.021519423,0.64735013,-0.026721986,0.61824346,0.188435,0.2838156,0.1940845,0.23451316,0.19960438,0.24880226,0.22624397,0.2647785,0.2987083,0.31398964,0.2548302,0.28780985,0.25750694,0.33469242,0.32575637,0.36498436,0.3473235,0.3614962,0.34594473,0.3717928,0.2515272,0.30382872,0.2242968,0.33124167,15.266227968485863,5.989431202930431,15.825470645843975,6.728012459303488,24.069210043657485,6.282507910166657,23.634858487974245,6.078287915010386,23.017711288020557,4.742111518956067,40.19549581734787,6.0481039049410725,13.384139183103672,1.4084381274108826,0.05631795,0.04207627,0.1211328125,0.05413877766017295,412.5491213373134,43.09469470570066,410.5345162761952,59.16391315729703,tired,342c_speed1.10.wav,speed_1.10
-238.97992,45.805412,70.37461,16.66024,-38.432415,33.166943,-0.45615923,11.963976,15.157393,12.456959,-21.482412,13.493609,-7.0611467,7.0784354,8.552301,11.854657,-7.907334,5.116012,-8.761503,5.6071105,-5.344239,5.9865427,-11.136949,6.292949,-9.198358,7.2689996,0.7715707,7.8187037,0.2931666,3.3182795,-0.36383495,4.5528,0.10473798,2.3053253,0.1491649,2.2881432,-0.18278739,2.0665152,0.0032220266,1.3589683,0.14760602,1.8697777,-0.055180416,0.9788222,-0.077468835,1.0065774,-0.0015748827,1.0030503,-0.018908864,1.1873639,0.031034261,1.166156,0.10544901,3.4438741,0.1202931,1.9946533,-0.015643254,2.0823233,-0.041374046,1.1608866,-0.006948309,0.9642545,0.008228362,1.014515,-0.015426288,0.7567608,-0.017335584,0.74101335,-0.0071786586,0.5525977,0.01006675,0.54920745,0.013582066,0.55549765,0.01761377,0.685214,-0.0062637078,0.64139885,0.20450115,0.30167416,0.23733161,0.28563356,0.24128011,0.29160434,0.25309247,0.30347052,0.31508604,0.33090484,0.26774317,0.29400185,0.25947818,0.3419631,0.32125223,0.37370443,0.3363922,0.36387208,0.3583169,0.3781838,0.27263236,0.3145285,0.22708236,0.33263984,13.452381161652466,4.738322384919002,15.75536154514255,6.726656116608198,23.386691067277283,6.153501313359044,23.602681184198097,6.070668925215281,22.671813738364165,5.5395751851348844,18.221684005347388,3.9808911114827943,13.482633986555115,0.8417086964907498,0.08312699,0.059166905,0.15821282595198677,0.07401950603998388,403.5795166162992,56.92503425282971,405.8191251778132,63.71117871647914,tired,342c_noise0.003.wav,noise_0.003
-209.74063,38.949886,48.18301,14.531549,-27.976376,28.580273,-0.65248823,10.973579,11.359569,11.396292,-16.510633,11.972644,-7.2719727,6.3693113,7.0249863,10.50144,-5.333437,4.605754,-8.857001,5.2957525,-5.0895967,5.5344243,-9.227529,5.794504,-9.555072,7.2017684,0.6385839,6.6976943,0.22822592,2.8906062,-0.3315755,4.1192064,0.07431632,2.0700407,0.1451233,2.17405,-0.1628581,1.8318124,-0.025554035,1.2511535,0.13468114,1.6715668,-0.039790414,0.8904055,-0.0896066,0.9799584,-0.0015410713,0.995854,-0.0064264624,1.0810838,0.0164977,1.144552,0.05993218,2.855834,0.08953107,1.6648202,-0.009943131,1.9034669,-0.043933626,1.1269886,-0.008244241,0.976437,0.0058512054,0.8882899,-0.011625603,0.7186661,-0.022897102,0.67675287,-0.014190619,0.53521794,-0.00018226074,0.5464137,0.0143423695,0.5496844,0.0034855597,0.61970305,-0.012022792,0.6526483,0.21832725,0.31709304,0.2580802,0.30659252,0.2567172,0.30506915,0.26727518,0.31500345,0.33328575,0.34180567,0.28184444,0.30635965,0.2598535,0.33674482,0.3277552,0.37727502,0.35024768,0.37112308,0.37395406,0.3861332,0.2907776,0.33154562,0.23436193,0.33724463,12.302268699482912,4.26326444887524,15.54064877061813,6.210657351351543,22.847949062358314,6.204918247033249,22.961668570936602,6.0543113705970155,22.155329626991552,5.643209478868036,16.31820146077375,2.8796270447715826,13.467542080101074,0.9117698142236234,0.083545,0.05879624,0.1809195209023179,0.09632280190524613,405.4597848307955,53.47307064551758,408.1700114541761,61.00397517937586,tired,342c_noise0.006.wav,noise_0.006
-263.43292,120.256775,115.71931,53.291283,-100.217476,47.52185,-9.647848,20.215809,20.213558,24.413023,-32.25217,17.84182,9.503052,12.748476,15.269365,12.591066,-21.549404,13.428451,-1.6238772,15.358121,-1.3087779,10.201105,-15.377648,9.80586,4.394611,11.434029,-0.24022032,17.556492,0.03253412,9.146311,0.24298471,7.8683524,-0.14970489,3.1952496,-0.2118525,3.422884,-0.0029867087,3.290844,-0.0001285553,2.2156277,0.034076527,1.97084,0.0008292013,2.140271,-0.18529245,2.2272716,-0.14281294,1.7831722,0.017731823,1.7305688,0.020080205,2.0106242,0.014895175,7.1029406,0.0052042436,4.1196575,0.0054019187,3.4159021,0.034257594,1.3608042,0.031060198,1.3752544,0.0034132316,1.5594795,-0.014222364,1.0904996,-0.019714491,0.90176725,-0.005040479,0.99837095,0.00969043,0.9045062,-0.002717487,0.8174165,-0.01926388,0.9044442,-0.029186858,0.92709947,0.48210207,0.36165527,0.4025291,0.34393317,0.29976842,0.28937104,0.2793431,0.2549589,0.33858544,0.30891824,0.32611525,0.2950516,0.3184524,0.29695883,0.31131476,0.30457962,0.31413743,0.28964615,0.3626955,0.33014733,0.35804397,0.3170228,0.3907807,0.31145644,14.038730227990115,4.853886161988282,12.114804494962314,3.733559702575002,16.001028003316776,4.859189631757312,19.218657381607898,4.682503597046681,17.88764159943729,3.047746096376659,41.7279704920562,9.933654115508485,13.219424911795869,2.216746650494651,0.10985893,0.11416816,0.1481357859141791,0.03538298958883895,1150.8546860995862,369.49867111515266,1108.7305239074879,501.64624050243094,tired,260c_speed0.90.wav,speed_0.90
-266.9489,122.59195,125.15327,52.248898,-105.76037,47.34648,-9.132945,19.534998,21.398405,23.773458,-34.31605,18.072887,9.601832,12.359645,15.888948,12.1294,-22.828314,13.539554,-1.1846507,15.431698,-1.6003296,10.8603525,-16.21172,9.777038,5.0477257,11.54049,-0.36412564,19.640955,-0.0041712676,9.7187805,0.31171,8.602251,-0.17595042,3.3881574,-0.25386375,3.819437,0.00049280515,3.5386307,0.00090012635,2.1955423,0.059204616,2.046568,0.0051597455,2.342735,-0.24819128,2.5486622,-0.18558158,2.0523064,0.010373154,1.7646548,-0.00014063055,1.9777927,-0.054349005,8.264106,-0.05223382,4.5258827,0.006025096,3.7619784,0.041434057,1.6338418,0.022230864,1.5773146,-0.0032063068,1.767514,-0.0033393279,1.1018504,0.0023759876,0.94579023,0.010336474,1.058986,0.01939664,1.0351346,0.009145134,0.96993196,-0.021242222,1.0281649,-0.046446465,1.0041647,0.48831254,0.34195042,0.4321137,0.35391688,0.30971804,0.2886758,0.2843302,0.2671207,0.33404723,0.28732958,0.34005156,0.31360036,0.3075186,0.27771196,0.3201918,0.3019867,0.33551404,0.3183311,0.38116762,0.34232435,0.3728128,0.33245072,0.37922737,0.30264315,13.357350654677528,4.215312630342038,12.268830875255235,3.8003731774591514,16.258815137184992,4.9618334050102195,18.856140252801,4.612730432589875,17.57724072532511,3.018290417097663,41.05919477020421,9.933318099004598,13.284534319919187,1.8494209644250141,0.10985261,0.11218504,0.1464151278409091,0.03614626435300202,1252.2935846142464,390.78812059282916,1209.0792097631181,444.6096161445903,tired,260c_speed1.10.wav,speed_1.10
-190.74928,104.94755,78.03826,46.305225,-73.69737,43.404785,-11.192229,18.717922,13.914897,22.900518,-22.894346,15.174779,6.0385265,10.719094,12.2953825,11.4470825,-15.494529,12.148211,-3.566312,13.724545,-1.4308662,9.761674,-11.425872,9.249403,2.1620808,10.314524,-0.2613382,16.192928,0.006553151,8.236342,0.28730142,7.3312116,-0.12584102,3.299777,-0.22982748,3.4329612,0.0028688544,2.984385,0.032622844,1.8865849,0.059692185,1.9848655,0.010025669,2.038307,-0.20011798,2.290336,-0.14683734,1.8068683,0.025161946,1.6655359,0.04016529,1.8779689,-0.020316143,8.141121,-0.0020882816,4.114174,-0.027193997,3.7915106,0.05493037,1.5605841,0.044090472,1.5688374,-0.017210975,1.5771061,0.0017322325,0.98251903,-0.011767778,0.96144,-0.008001828,1.0666151,0.014867754,0.9678262,0.013571262,0.90455925,-0.015210947,1.0144631,-0.02314151,0.99106216,0.53598243,0.37813792,0.44669378,0.36103454,0.3526536,0.32758912,0.3459337,0.31530985,0.399207,0.35539576,0.3747387,0.3297268,0.34508508,0.3044146,0.3517894,0.32763037,0.36173823,0.32616553,0.4040245,0.3575047,0.39641294,0.32852283,0.4388594,0.33070672,11.861127650847925,3.9620725095395546,11.147592209793386,3.812880588501436,15.010906388179054,5.259248656572748,18.09772810478438,5.575801611637774,16.87260218542096,3.8524289415282915,21.288698123744613,6.283723240689546,13.44653177145357,0.9780778649441132,0.16063358,0.168837,0.2322084540562914,0.1367006816625369,1179.634335175574,419.526995005189,1131.3783317585353,466.7196738103946,tired,260c_noise0.003.wav,noise_0.003
-161.7112,89.09234,59.91316,40.311558,-62.15403,40.257713,-12.183572,17.90809,11.282729,22.086195,-18.270746,13.218514,4.616438,9.966713,11.118819,10.88877,-12.623623,11.506695,-4.650985,12.902256,-1.4382684,9.439203,-9.595324,9.180051,1.3501348,9.816156,-0.2546081,13.613719,0.012040297,6.982093,0.27846214,6.5805726,-0.114605054,3.1393156,-0.21555756,3.269901,0.0010298956,2.620028,0.04227096,1.7378852,0.06439901,1.9116058,0.0062627792,1.9343308,-0.1789742,2.1829028,-0.16138746,1.7760248,0.034275807,1.6670578,0.04720629,1.7976992,-0.016620282,6.9894505,-0.007927654,3.567116,-0.025650905,3.4791627,0.052483894,1.5170226,0.042168606,1.5201478,-0.012661999,1.3846906,-0.0068916446,0.92305315,-0.008251322,0.9027862,-0.0074338336,1.0711055,0.014757613,0.97195214,0.011878693,0.8635251,-0.016063608,0.99672407,-0.02101959,0.9730542,0.539081,0.37736565,0.4347239,0.36226314,0.35851353,0.3334341,0.36729094,0.3236242,0.4131789,0.36552152,0.3716333,0.3207553,0.35810104,0.3159218,0.35787517,0.32343334,0.37639835,0.3333201,0.41442457,0.36226374,0.40833738,0.3248548,0.4845514,0.34068197,11.89145094510879,3.9117678166109604,11.379056667935796,3.9689142395183516,14.910599985468728,5.398127764487688,18.043752471114825,5.520890723944235,16.71261007521284,4.039529817331724,19.485436534313237,5.4272493037204725,13.552546308853195,0.9124182922254389,0.16128576,0.16827166,0.24836053911423842,0.14097380555032749,1215.8140793604898,462.3991081934763,1174.6590716696305,532.708421091033,tired,260c_noise0.006.wav,noise_0.006
-396.3931,75.48022,111.36948,36.606106,-40.974358,30.20308,13.686292,13.743878,12.415705,10.911168,-40.71565,19.173603,-16.668522,11.496505,-9.624868,9.218168,-16.287561,10.851799,0.8409412,10.070268,-15.749893,8.943022,-18.804134,8.09974,5.1432195,10.7738085,0.55840474,10.481508,0.30518714,5.3312297,-0.1176013,4.3356214,0.013117594,1.8872503,0.021274077,1.7856476,-0.0817866,2.388022,-0.0226221,1.5231946,0.008647771,1.1723473,-0.021939848,1.4475594,-0.021905037,1.4190285,-0.04241839,1.1792202,-0.014124703,1.318604,0.019493718,1.6297559,0.05203506,4.608664,0.0003463802,2.3507137,2.845081e-05,2.115106,0.018992899,0.98386675,0.011740662,0.89821,0.029344413,1.2686473,0.017968968,0.7562066,-0.0011785964,0.6060896,-0.0018011292,0.7660412,-0.0037438443,0.737398,0.003243754,0.6482354,0.019084504,0.6534615,0.014517394,0.8197292,0.2251731,0.2701486,0.30966768,0.36247408,0.31295073,0.349322,0.27474073,0.33554658,0.26611626,0.32910553,0.2529528,0.33396572,0.226133,0.3049321,0.25197995,0.3187589,0.33043978,0.33540416,0.37967107,0.39024156,0.29740724,0.3424697,0.24461131,0.31414786,15.627043143807036,5.224374568506814,19.671785912674572,8.843135311138901,23.364164569008842,7.9929084771039784,19.87351710409118,5.662826682771146,20.185021851638744,3.98449175152755,39.667647016430585,7.0689952401163225,13.468095047939903,1.076598368488528,0.040439334,0.03384751,0.07763671875,0.03831357030192502,368.8145848514691,75.54255399240418,351.2512899969259,125.20425166680701,tired,339c_speed0.90.wav,speed_0.90
